customer_id,site_id,location_type,customer_name,delivery_days,address_line1,address_line2,postal_code,region1,region2,region3,phone_number,customer_number,otc_customer_id,otc_site_id,load_date,longitude,latitude,locquality_desc,is_deleted,modified_date,modified_user,source_system,otc_warehouse_no
106831,ROUTE_31,ZVHTSUBSUC1ITO,DESC_31,UIV2EAB,ISET3OT,SYXL93A,OWC,K72Z2YBMWTQM,840KP995Z5Z1E,8XS8D1,LBQIYKL8LDOT,EF1RL1F,90DKL117X,ZS1H3XF5951,2025-06-10 18:55:50.000000,-57.132619,-9.354174,DESC_31,QY0CRGWKD95HFK,2025-09-20 04:13:27.000000,8YZY25877T1OEM,KBEO8AQSHGK5K,Y9Z5
106832,ROUTE_32,FQO4,DESC_32,6VL1AZZK99WC,DW1CJNROSKQEMK1,3KQH40YE8DM8S1,T744F5,8A55,19RJ7PGG3,M8KVDE7IZH9,5WXFHV7,F8RU7K6Q,0GYPS,LR5,2024-01-01 23:31:16.000000,148.978409,150.325943,DESC_32,GEX,2024-03-24 21:56:41.000000,UNBPLJD0JBZVD,BDK9T77ABCDYL,OXCFNJWYW8E
106833,ROUTE_33,HA4TFJ6E9Z,DESC_33,BO7UKW,06GMPOWR0CKT,2CUHY6ROZP6988Y,R79,FYDOF,NC45ZX6,MXM9,CHKTVRL,USILCMJA,YBUOPF,1SW3Z8M9TOTQZK,2025-08-02 11:21:25.000000,31.939025,-86.406039,DESC_33,A69FYL4,2025-06-04 12:00:35.000000,KXA1LRSRHO3,ODG7K,YQ8EUJO6
106834,ROUTE_34,KAMQFS,DESC_34,VWXW,NHM48BR,J92MYI,NNBNWP4,5HL3XYM,CDKPG95VC38,3VF3D1T1JOAOL,DR1D8B6SUWI6ZH,6WYQGL0,T3X6PQ,K0FGP1O5P,2025-12-17 00:56:40.000000,-131.983511,5.839068,DESC_34,QM36R6,2024-08-15 01:29:17.000000,QE72CR,AQK,M2GA33VIU7IJ1FD
106835,ROUTE_35,1QMFYT,DESC_35,H082722Y3G,BIPUW,UEUR1YY6EO,XI4XAK245HCJ5K,RD6S16,9GL5,2QI83V7R,ZCC9YG27GZOGT,E7Q,3P4SDEBOOV,SJV1LCN,2024-05-28 15:26:02.000000,-77.5893,147.076299,DESC_35,ZFKSRZ1E,2025-08-21 06:44:50.000000,BPLR,M1NN4H,Z92Z15CB3
106836,ROUTE_36,IRCBBAY9SQV,DESC_36,F6GTN,J75P959DH,CI1OQ46K68PP,QYC2EDD2Q,NLWZBTWJRXO6F,OW4N8BD6XM30Y,XXTGY,V50I170PK,UIS5,D72CCBFUU48BN,KTGQ,2025-10-28 03:32:13.000000,-175.74457,-145.623308,DESC_36,VI1,2024-12-03 05:38:05.000000,DGEGJ4D8NCKQ,9QENBCZOSDQE,IM8SBDBVX
106837,ROUTE_37,P0W7O3,DESC_37,9M2,UOTAF492V,BIBD,GPN9HYOFOF,BEGXJZHBOFRY,F6Q,H6OL,3OIUP,LIJLR3XQFD6,W0FL6YSZQWYSM,0HHL3LK8WEKVXCN,2025-08-16 08:27:12.000000,114.073928,-31.30195,DESC_37,6OS89USBZTHZD,2025-12-16 04:48:34.000000,HEWLJTQJL6JQWT,85A9V92J,QMG2MS5E1
106838,ROUTE_38,ZSEGREYLOFB,DESC_38,PRO4T,04AHBJGBN8DI,RTJLIKDHAWK,M2GAL6F,LZER9,2DCOF0WTX8,EYS4102QWIGS82D,DOWODYV,KQ3K6VF9XUBIMH,T39LPNL,HK9TC,2024-03-18 15:54:00.000000,177.35804,-45.99513,DESC_38,NJT60OGDFV,2025-12-18 05:18:15.000000,HEYJ68F,60QNOF493JC3,9K5XZ3ORU
106839,ROUTE_39,4NCHN2,DESC_39,SDCXO3,FP23Y6M7B,DLBMGNRJ,MNDO8PWAKU,GZRIKC,E0PXTRZGNO,6GE58HU2,YE8RVY,T3F,X7B4AD8N1Z,F5AKQ2E7,2024-12-01 13:53:39.000000,-171.237191,90.363226,DESC_39,PRR,2025-07-16 23:53:29.000000,UTSC71,8UKCMV0E,Z7T0AW8O
106840,ROUTE_40,Z8Z4H4,DESC_40,72E11754XNBVB,6L1NIK5TE4ZCGQ,ZQ4WIF0O2FR9DWX,7MXV00DU946BQ,L6ZVRKTXND,8Z5CT1ZVV75,2LS7,JF06Y8FN,LXPH6JV3RI,A9OE2SOGYSP,BLU8NJGQE3,2025-03-28 21:39:46.000000,-68.392661,-155.089554,DESC_40,BS5MZ7ZZ0AP4,2024-02-14 00:49:43.000000,UFVX7AHZLQM,A11MEMR5S3E1E,5FI89CA82I62W
106841,ROUTE_41,CPIKVT,DESC_41,ZIEQ,6AXQ6OSUOBZ6LDP,UBB9XQQ4H,OCNZQ0CV2,TYPATBGPLC9V00Y,ALHPDL38P,7VIGY5OL6U4Y7A,BVW3P5IOO6M7AZ,3U37NRMLA1W,HXD,GKVCG0X,2024-06-13 08:30:39.000000,124.801332,118.772255,DESC_41,78X7617G,2025-02-07 02:11:10.000000,MQ62Z68JEEJO,K9JXS7QKN3IA28,GAB
106842,ROUTE_42,GWXV618IEWW5,DESC_42,Z2EGFHBJ8CLUA4Z,YL150QIC,H35CE960KZ7ML6P,VKRP9,LO06FS2S8HXSVK,20INAP8RQ458N0,E0BTZ02G2E8J3PT,HMH1,YWVOEGRL70,R0DTN,FEGSV3SBA,2024-06-11 18:11:03.000000,-57.100584,-91.617275,DESC_42,FPSDRNBDC7AT9,2025-02-17 07:10:16.000000,G29F2D8,ITC7P,JVT7G0ZZY
106843,ROUTE_43,CAJI3KD36AFME,DESC_43,UEKLGBP2DG0ED,CNLZNSEU,4WKYE6O3W,XNLTXUQG,Z8U,CNQJIR,713E,6YZ51KXM2EB,7DAL,PQ8M43B8,JTN2RY2,2025-06-07 01:12:51.000000,-112.321667,58.434224,DESC_43,JVVX,2025-01-08 11:59:14.000000,9F3,DBIMXWUP8QFC,V1BLR7E28KFO5
106844,ROUTE_44,1L91IL,DESC_44,NOD32SSW8FR9VY,1NQEYV,I1JHNHGZ3IXY,QLD2GK,LNHOOGTXCNA,M51IYYA,CE7L,PGEUQL,VRRKVG05441,TXXPFO,759HLR,2025-06-26 08:31:28.000000,-102.097953,-80.706129,DESC_44,ZSRO,2025-12-19 13:56:22.000000,ONFPOCBF984U2,F4LH6W5PWOWB3,UC9C8RHZGIEW
106845,ROUTE_45,VZM5F6BLH9DXPYW,DESC_45,0LMU,A6RDH,P532P505WL,KSX1OAAW3X,8W8WFBDI1XWSWB1,E8CMTSV,AMUD7O,4ODECR7XG3XC,W6Q0AEX3UF7,DJIKAI,HXQ27KZ,2025-05-23 20:03:52.000000,-171.268728,144.681165,DESC_45,H3WFADQK6CO,2025-12-20 05:52:51.000000,JWY,XD7M5EX4UDT,OKDQUIM0K2
106846,ROUTE_46,6MGZA2M3,DESC_46,73OSO0OTOJ4IW7,TSDXPM4QW3HFNBT,8VO5O2MNE3,8GP5ME,G1NAP,N3MBL9,SK7RFBT5I4UOB71,7RK8LQU,1ZEADATIJ29QB,8S1,DYHRH55,2025-11-29 03:01:28.000000,-46.209422,7.269652,DESC_46,2N2LN41JM,2024-11-19 05:01:54.000000,EO7GP281ZUDP4T,2P1LOWJ10XU,1THESM6486R1T
106847,ROUTE_47,D0ZAO37,DESC_47,G1TEC62P,SQWVPMAHVWR7,54BJY8DIG28ZV1,1TG,N7LJ937QYNGM99,YFY,5XQP8HVJLD93K,FDML7N5M,LFUBZFUNR0L02D1,6QL3CTYQH30L4L,YF6GRGM,2025-10-10 14:21:31.000000,-107.093285,-77.559495,DESC_47,6R6VX91S60844,2025-09-04 23:21:45.000000,YWLAK4RI,OPB5KE63LD,9TMYH5BV81TPN8Z
106848,ROUTE_48,2B5IDU6YTEPP,DESC_48,9T5SJP7MROAV5Y,W0W,CQM4X0VRKYMPW,HSDB7DPIYC75KG,2220,VJ5TEWDUG,INYZ1XSJ,WEQBYO9OXFX,0C2VFQ10EFFFB4,0Z6UN,L9CTKT,2024-09-06 02:20:13.000000,53.082264,-22.085267,DESC_48,GCZOPWY2XQKNCL,2024-12-08 10:40:22.000000,ABGJ2TY38XZI,VJZ387Q,6OTEX7HXPRFAP
106849,ROUTE_49,LXJ3HW2TVKREDI,DESC_49,XN61OC,SEIF7CTRZ,CPYX8IHWYI9G42,GQ6K5DMIEOT3K,SFZALHO,SMQ2ZEX20MEGSAI,MN8OU5KQ5Y,H94,AEA1VXFE3PQ2K,S29P6YL9,8E6CP,2025-03-31 19:14:25.000000,47.145951,44.705238,DESC_49,C8O86ZWRQ,2025-10-11 09:06:24.000000,HWNT94U33A7AMA7,C4X2AG1U8S,EKO83I
106850,ROUTE_50,O9E,DESC_50,OTFT,IWOH65F,EVXH8JA6,K9U733HJIE,97DLAOUIHI3OU,TU4RI,S968QPEJF5FRSS,RX3,CM83HVPOO91YNJM,KRM4MTWY2G963H6,029EJFFX8KC,2024-11-22 16:39:10.000000,150.917964,161.939753,DESC_50,CR2L6LGQ7,2025-09-26 10:38:45.000000,VM0DHES88,XXFZ1HJ,8U6HHUP
106851,ROUTE_51,T6O10RZ9,DESC_51,XDILCCJYZ2,D34G282,HJZS4A,PRESF80OXAASB1,OAW6P6GCF42D5,BX97CLW,P0107JCQ4L,NFKRBS,WV17KXCX0Q,H6ZH1DCTDU,L04R0OHJ,2024-03-05 07:12:26.000000,91.641162,-33.373627,DESC_51,ERBZTXY3P3B37,2025-04-28 08:00:24.000000,8OW,MOA4T14BNMNF8X,Z7O8QMAQ2P
106852,ROUTE_52,2PCQG1SIFZ6B,DESC_52,6U1BD44,Y5LVHGDCJ,1GN0JXEU8OC,AUQR,JW473,0T8,6HFFERC58Y,LXQ,GXIGKF,43P0,B72RO,2024-09-05 18:47:18.000000,-0.298671,-15.478929,DESC_52,LE3PX5G6E3HP,2025-01-09 04:28:18.000000,3A6,GGHN0,V2B58
106853,ROUTE_53,0E2213V7B9S,DESC_53,ME2,W2263288OQZRR2A,M71JFNDHV5QP,XQ2SN4VMZ6,6AF1ZFYS,8AHL,RSFGO5ZQ48D24RF,LRHSW7J4AD9UIJ,PGK1ZD682N0VG21,DTP45BUWE82XJK,D2GT6D7X3PN,2025-01-09 07:10:49.000000,85.206605,8.538606,DESC_53,9YC0EUM7S,2025-07-01 01:32:20.000000,YGGD4M5TQFMXUP,ANK7UJM2GYPSP,EIDML
106854,ROUTE_54,UAKBB9,DESC_54,SIQNU2Q7E10E,SLC7FE7,5PBDXWQ,LCJUX,4A8MAK,E415T08B4LF6,7A7ROGLLI1WTV7,872J5ABC,MOOQN01A,E0B844,3Y1YS2D8R1JS,2024-08-18 04:05:49.000000,121.707787,82.01331,DESC_54,UMKV2TQSAASBXM,2024-03-03 02:58:19.000000,GBSGUM3QKX,Z794HAS7Q1,6NJ
106855,ROUTE_55,82JYEM8AFYW3X,DESC_55,XBT9G9D5SJ1,U3557QH5J3H99L,2B8J,V7D3TDFQ85L,5C48BTZ,0C91TET4E1HW7WJ,HJPDE679GV2,DG3ARS6,XRHGX9K8,NSN,SENPTQ,2024-12-22 09:22:25.000000,-12.222669,178.421574,DESC_55,YNHY2GI2D9,2025-10-26 16:10:53.000000,265WB,RLAW6Q3AT,EVQBWOBV52NQEZ8
106856,ROUTE_56,XI8NZ,DESC_56,T7JWQTVSH2I6ZD,QLJ9EVQ6EWVCNM,XIUBOK9,U7ZC7FVX48ZOJ2R,737MKT31SXK8B,LXKN42Y6WM7G5I,2LOGP5KJYEYJ1,3OE8,QFZCXPFHI0C1P,3LLTM,6ENXUNX,2025-10-13 16:04:22.000000,22.157805,-2.354035,DESC_56,ES07,2024-06-21 20:49:56.000000,HEP,47V,TMMSSESS0S
106857,ROUTE_57,LXX,DESC_57,HQ3,BD8Z0ELRPH,4FPJ7XC8IT98FAE,C5P0RN82NKI,70MPDXIDXB8USCX,8JBSEO8DQ1ZOUOD,0A5AVVNDZ,I4S7XQVXO,463UC6UQPXK1,4B48MTP594AQP29,MXARORT4B9TGI5,2024-05-16 12:31:28.000000,-174.116041,-98.244473,DESC_57,EBWX,2025-01-18 08:40:52.000000,GB5487K,DC9T8I05K,QVSSZL
106858,ROUTE_58,M6OH063W,DESC_58,9U5WN90V6AQ,2F0S4TFET362I,54XLJ3Z,B9I98EHJ8UL,OJQXX6JR9QVGKK,B9OHEYUKIU,A3AKKCWW5OA,MKUV1EF,DCPU2V61DW,I7UI,Y9JV2PXYGM8O,2025-12-06 23:22:18.000000,134.641353,106.678611,DESC_58,ONS8QM6BHVNP1,2024-09-05 03:28:49.000000,HS2O0O2T,S0P5R8PYNMN2Q,F3Q9
106859,ROUTE_59,5BUCK2U,DESC_59,FYY2Q71TNO6VZ,FC8BCUKKV,J2FP,0S6YHO6J6H,QSJ4BXLP56ZR3,BN6GQYKFKMUGJ7,4CWNAYH977,UHTWUDJE9,9R9489EIK4FDFAN,P4FLHG14R,T11NLPFZ,2024-09-09 21:32:45.000000,34.029924,56.462016,DESC_59,AUE57PZIZT,2024-08-23 20:24:08.000000,K5HGM45T,WAEHL5RAYD8W63K,JAQOE1IUEYNDA3
106860,ROUTE_60,B23O,DESC_60,P4F99YG83TO07,NR0C1M8VR67PXB,MOW0MN6DWM22I,TOLL1DWUXO2AQ,9490OTD3WO1IVBK,L8BAQI,G28ESR34ZJBZRD,AFENXG6YKRZ0Q9,W8RO,N6RF,K5YHDMRNN1P,2024-06-01 11:48:32.000000,134.031469,25.408989,DESC_60,17L,2025-06-11 01:13:23.000000,AM53T9NA8ITUERY,NU8QR8,9S7
106861,ROUTE_61,FRVSAL9HU,DESC_61,PT5,1FQU15O,VHV6A,3VDDQND63XQ46,UV8LQ87V,LV38,D4QB82N5RG5KM,JJDUWZ,2OQ4QMROU4R,QZ7,HXJQC44W0,2025-08-14 10:46:33.000000,-38.276135,-71.182241,DESC_61,YANL2,2024-03-22 20:39:59.000000,746WGQY6P,SGWGVF8QF,QBIZA2HHXP40
106862,ROUTE_62,ZCJQ01MVUG53L6,DESC_62,0IDSNF5THM,FSE339Y95JTY6,HT8GEM6ZLP5,O5QKV71,PT8DCPQW,NCCS8WM2F0GEN,CX9V5V2F0YZJ77,YJS4WOXNZ,XNQ52EO6,2QW0CR4V8DO,3VLWB2ZZ8,2024-06-12 16:49:51.000000,-129.338502,67.391355,DESC_62,5S8JONU1,2025-03-12 03:26:42.000000,DODO7Y92WMPZ0ZG,AODWN,U21I1SRFW39F
106863,ROUTE_63,YJ47XH,DESC_63,HL0XNB85LWD,TJ7OGL9T70BQV2,5P4T0I,R3ERP1K3KB4OV2,79IR,F88EUKV6C,3MNU1RQJPZW6UN,FGG0CP2Q,E7GDW1N4QO,2L573FRA4JWIVO,GJS2NHICLZV6,2025-05-26 13:02:40.000000,-43.995545,-87.73679,DESC_63,PMK2NG,2025-09-04 03:45:44.000000,47517CDPQ,22V6J2M56G9R,D9PH
106864,ROUTE_64,SXBVZ4NQQ5Y,DESC_64,DSVLZXWASTT,KZ3HZEQLA,5OLYOCLUN7E,08IDR3AI1D74,YLJT9O99J,HGVNMQM6VO66SD,L6P9L111T7W3WZ,RGE16N6QYMOWEC,CUY,9X2H30FOP8N6BOG,2W8521D08CXX,2024-08-28 17:59:30.000000,-5.327486,165.194817,DESC_64,EU19,2025-09-09 21:06:57.000000,IQ2RKEC2,J985D4JF,OQ0GIY
106865,ROUTE_65,RN9YK,DESC_65,YBN2Y7Z0,TS2X7EO71122X,D474HIB,XUU0MP4RUS3Z5EZ,HAGCIK8CYWTOM,HZGA3RGY3BRVW4K,CA3YE,P4T9DKM,2QTD5JN,6749DJE1,BNZD61CFC6,2024-05-03 15:21:40.000000,-120.223473,-101.475762,DESC_65,WWWKOB7LN4XIQ2,2025-11-09 10:07:21.000000,GBWV,WOJV5,JM0
106866,ROUTE_66,3F8FY0NSYH2QQ,DESC_66,IW9L3UAAY,OH4,ZOXAO0XFO,9VR,MNU3,HWH6X8YGORE8,CVEWJ3F16BCHC,7EWE1KBKUB8EI5,UJD9NNIGLMNU,IGHDN,DSSQWKQZ4,2025-11-07 10:50:26.000000,58.876807,-83.686497,DESC_66,XSW6,2024-09-06 22:58:59.000000,ZAE92,MWIMT0AX25BI,CRWP5
106867,ROUTE_67,O9O1MBJAX3OA37,DESC_67,N12Q687XXF0954,4Y6PU670GO,W6SOK7Z,G5OMQGD43,4XGISM5,FHEZM,NPORKWJHVGOQ,2BX1O,85VAQ312SVVF2,Q8UIMAI166S5NAN,H518TGS,2025-04-29 08:47:51.000000,73.157806,-31.211101,DESC_67,HT6W0BR3,2025-01-12 18:03:34.000000,F4D61RHT,JLN7HNILVI3A,PJSAUNOEM75I
106868,ROUTE_68,NBOBD,DESC_68,K10,4LDFSU,ROH4YCFG,W9QHX6,9UW9AM9S1XOG2R,P5D1W5K3,K82Z0OVS5BJX,9QSEX5SV,GBI5YTZXHD57WF9,SGV3D939Y7CEV0,EQR47J84CYTJ0,2025-04-08 20:15:16.000000,-1.189751,-119.113142,DESC_68,TZZUET,2025-12-30 12:20:39.000000,YN52VDM,QBWP6JQWHU1FM3L,0GYAX8VN1AWYA
106869,ROUTE_69,FEKK3XY2NO2,DESC_69,DNVQ7WXB009S07,UKV9LJMDY,PAT46HDNTSK32A,SSUR8AR1,Q133FVK3XORH,H5AFO2FVE1W,G7D39,7OPSENZ,T2RWJ4PSME5AP8,NB3B0Z47XTWH,CFSPOAF6HFQQ7TD,2024-02-11 04:24:12.000000,-136.776783,-91.829965,DESC_69,3JEBIGX,2024-10-24 06:36:37.000000,KZVLF3MQLWBY1IK,E68DHBGVGK3YOYX,5S9LWO113TX2KFX
106870,ROUTE_70,69WEI3XL8YU,DESC_70,DJBQFGJ,JPGIHAX5JZAR0WQ,982HKH6EEV,28A1,0FIGE,599JSZ7F3,YWGWRGJYHQI4N9T,IT3,X7VK32KII5E2,UHJ5MG0SXAZW8N8,6XLN42HFPW,2025-07-19 04:20:53.000000,-126.752819,-116.408205,DESC_70,U2CP4AYP5MOU4,2024-08-18 09:50:19.000000,M4TCG2VEZFJEOP,S70K,WUGW2
106871,ROUTE_71,4BTT1,DESC_71,WWR6HH8I,86RC,XQ5R6GKI6AQ,DZAL,78DQ,SBCX,5PV10Q6IUN2IHJ0,VU622VPTB8SOEKM,VSVL2WMOOSYYGOO,0HT4,GKQ8,2025-10-20 18:26:48.000000,-71.673045,130.674333,DESC_71,HCDYPXH,2025-09-07 12:33:36.000000,KVLFIA0,28ELWLCGA,2NVO1YYAVVI6F9
106872,ROUTE_72,JV0VE2IB,DESC_72,CJONK,2TR24VVQAMXP,SP5IM7,MAIU1C5,UEQFM,XR4LOU54,P2I8I46GYR2N,VWMVRC,IN0C4K,RJB9JIE8R,9JV,2025-09-23 22:44:42.000000,-150.346814,-133.309483,DESC_72,RC7BCX,2025-12-10 17:38:52.000000,0DGZ,1M9VUOA,Z5BYPCBNX
106873,ROUTE_73,O6NEGRKR,DESC_73,CZNSA,CF5ZVMD4AOYMWW,WGK0KJJDAP,865Z,3KBH9TQQAKNLH,ME15KGDL,M10CC,VP1,5KW1Z6Y,XX6,20PLFGPO8C4IBX,2025-06-05 22:37:00.000000,-51.531741,153.394438,DESC_73,J22,2025-06-09 08:29:38.000000,AIPUZ5OI,5G7Q4UPG6,NMVKM12CQ
106874,ROUTE_74,VRM22S,DESC_74,SBEZGWAODLWS,HKYPS25,WA5,ESKL814,N07P8MF,UFNMEAVGGSBFHH,TOQTQO8U4Q,31FATDD,69O95LUF,A30ELD,I9O0NG3OTK,2024-08-22 19:32:48.000000,19.513477,-93.917443,DESC_74,E8QAGIW2ZXBF9Z,2025-05-01 23:48:44.000000,2047XJ2BTFVLV,1A65K8IEUAV,ED9
106875,ROUTE_75,7DB417BKY,DESC_75,N428CWCE56J1V15,6FFKASAF,CH7MPCGT2SG,41VR,VIC4VS6F,CRL2Y7ACBDH,3NMFBTRU5F,Y9ZP,NQECZSP,FAKDRKZTG4K,4X58H0PP27INH,2024-07-04 20:45:29.000000,-61.098841,-160.36624,DESC_75,RW6Z014B7BE8,2025-08-03 06:58:26.000000,OO3L6VM6ZF4UHYI,NIF08LS,5IN
106876,ROUTE_76,AASNDMDGVS7KMUY,DESC_76,6NAP3NM4URVEE,EKALO83R3GB,XS14FX3E,44V34IUZ,MD7BW0C51LQ,EUIGGRX6KER,MSLQETPFNTW,B2NUB5UZREQ,GGUCDEH47C9JU,S4TE3,CJ67J,2025-04-25 00:35:41.000000,-39.787706,38.260235,DESC_76,5P745J,2024-02-26 13:05:34.000000,YXNRE6IGBT6GQ,Z54IOBVOLJ2JB,QDKG5V9DIK3I0
106877,ROUTE_77,3F8BMTYTSN,DESC_77,WDQUXG694DK26,GK3MAK0,0CCL68ALLFD,AJGO7EM4B4ZUVY8,7JCINRV2,VE5V3C,E9I740ZWEWS3,5ZIQ9MW52YYHP,51DLQ78J83XW084,ES4IEAYAH2OPK,0IUGR,2024-10-06 03:16:43.000000,101.690384,168.787589,DESC_77,MRE1E,2024-08-09 15:49:48.000000,1U6ZM,R529UX9P,AK41G5I6KZUYG3V
106878,ROUTE_78,N4W330ITOH,DESC_78,D08N9,0Q5,DCZ4ZOSSX,0R8XP9E5IX9MT,JATOCXOPQA5,G7MJ9IQWGFZO,RI09ZQP6IYF14,DGE,81S,LSEH,4FSBGAXQQ1V,2025-10-09 01:14:54.000000,14.501594,39.197633,DESC_78,S4VB3NW,2025-03-29 15:32:41.000000,NJ8BHBB7PHVT7,I92M3,83J
106879,ROUTE_79,ZYSVZ2S,DESC_79,S1MPP130,MY2ABC6MQBZ02XW,JQ4LKWJ9DVF4W,9IXDCG43AB,F5JIZMQ1,4FGPNQWJC30D,39NFIQLWA1HV,2L0JU4BJZ,U0HPI,DLFTYH8I,1SGWAL1QOQ4,2024-10-08 04:46:11.000000,-150.468072,-179.04342,DESC_79,XWL5Z7V,2024-10-28 14:55:20.000000,EO4BG3YFJW,EW0QRQZC1X2JR,P1FRDQND
106880,ROUTE_80,KRGQM30U2V6200P,DESC_80,Q1JZWXTEASY2,HA5GZCCG,F052G8,DWGL1,T3OXVSH3WPA,1SE5IKNMW,JCC8I9TM3W,X4D64,2YQ4R,MA0E1,X5J5FSO9,2024-03-05 19:58:10.000000,-55.645755,-162.088721,DESC_80,U38LEHLSHUXW3J,2025-06-21 18:32:52.000000,6UCVZL1ZV7ZP,GXVEK65,YKXU2WX
106881,ROUTE_81,90ZI3OD635,DESC_81,MJQ4TCHJJ9BQ4JA,W510YB5Y,80D7LLPTK1DR,Q85,PSHCUTM,4RD0UJCY3T5A,LCW,GUW875NREZ,FJ8A7W91B9DEFMT,FT87,A4U2TKI4,2025-12-10 04:55:08.000000,-135.621036,-74.454853,DESC_81,D0HNI,2025-05-19 04:27:26.000000,7050XE,O492PJ1NK3L,MB76C3R7JUEATS
106882,ROUTE_82,8K358,DESC_82,10CG1VQ,W1NPTI0HE,4LTHNCIW2Q,K2LEXQI8T,KP7POZ12BKCV,NN9E4CXHS6GHXXD,5MIU,GM2BUMSMED0NRS,J94OIKTMW05Z,6TF6AUSAL,DIF7JDYWN,2025-01-09 20:34:03.000000,-107.601778,-99.923124,DESC_82,V3PQD1,2024-04-13 13:10:39.000000,0M8JOF3J,FU7FT72J697A,9PRUNUXCLU
106883,ROUTE_83,GRC2E6VN1QP,DESC_83,YBTPFQF9U,PKE6SFXRPW3,8G426N15NJYVOD,Q4VTJP0K,2Q8,UT3WQ0HG259LKO,3443,UVEFB3TWN2VM4AE,QEE6IG1YHIPDDN,N16,OYU2OZHFJO,2025-07-07 00:54:14.000000,-90.295979,6.142555,DESC_83,NW7AH2DF1N,2025-08-31 00:06:33.000000,H6LL30EG7H13P,Z0M0H339DWMW3H,2JZUIA1VVVRSX
106884,ROUTE_84,N46KZ8M7ON,DESC_84,DJM1I8UYKA,M542SZQJQMW3W,LWVUXYKLPBDIR,XHZVDO,JNNKQTK,UE2,AXQ5QQRNZ,8TLF,H5UL6PRCLDFD,4CI,KFR6QYIBVDUJLMH,2024-10-09 02:38:32.000000,10.756544,96.534309,DESC_84,CM4ULWBYP,2025-05-30 01:10:23.000000,HUQK2BI1Z6RZ,JZ3C3C60VA42EH,GD03BS1BA
106885,ROUTE_85,E2DARG65,DESC_85,YTA885UUVT,JE72VG8Y8LOW0,YGF0LEH,6WE6UH,R65CME3X,DXQLB6EUE,JO3KQ4GN,3GIB,44KTOI1L4930CX,17Q0Z8YBCY30,LN4J,2025-07-19 18:20:04.000000,-152.975536,-68.420365,DESC_85,GG9CB0H,2024-04-22 08:56:20.000000,CS1RQRNV5DFG,D3LY,B6E77VSD74
106886,ROUTE_86,01IM6AK7,DESC_86,TYS,8MRRP34XVMV6IM8,ZIEK433IH3JERS,OHI,4OKEW,SRAMEGHWHKYHY6,1IIJMC6JB,BPPU7JVPB,8ENEB7X7AYB,WDQZYY0973VB,PIW,2025-01-25 00:53:47.000000,-95.08904,102.318154,DESC_86,V18RONEK5E,2025-07-02 11:11:23.000000,0RG5WL7ZKO,ZQIYAGA,FAAV6CRWFZMSE
106887,ROUTE_87,EXKYXHAO0FFBNOX,DESC_87,BPME3T,FRY9S33TTOJ,ADWGQYTLPJYMVU2,O26W8R,NIO2EFQERDDYP2,F59UKQZBSEKLJ,P02GJZXEZO,P8LIZ,NCJ5GZMA,JEKED4X0AYQJO8,XUHZGF97KUDEO7,2024-09-06 23:00:35.000000,129.596548,92.963751,DESC_87,AX1OKVNHBW75487,2024-05-08 23:04:37.000000,JJ0,15AA,A4GTZ11
106888,ROUTE_88,76V1L,DESC_88,C7GNVIY3UVH4VDF,WX5KUB5BXR,QGR,U4KL,BIVZOAGVK3T6,UQPOE1F4Q9Q,57PNNJI2EOA1LDD,WF949W5K351,W387HJHIB,2I3E2Z,Z7XT77W,2024-11-02 02:20:03.000000,9.30471,-100.465268,DESC_88,RUJQ,2024-07-27 13:15:42.000000,N3HX,JDE60GP,EFROH5XJUI6XKQ
106889,ROUTE_89,78TS5CLZOQX1E,DESC_89,AEEUADA,BOLG,C7RSM1VJAIKJ0S3,EEIQLE,8PCRO2GZBLI,10XNAFH4WL,C9P3R30D5,E7U6J1,SU0B,544T13,88AK8,2025-03-01 20:32:17.000000,-17.202882,-97.76602,DESC_89,M4NJ0D9L,2025-06-26 17:13:42.000000,AKEBZETMH,YAXVUYGXFSEI4G,20OF4N
106890,ROUTE_90,C7I2J5TPIGPJ0,DESC_90,XKBP,0IE1RAI051X,FIGKBW,C6AIPY9T,QX7CD4PRS9WO,R9MRQK27I7F73,Q0WXVW6QVWUFDM,TK5BFK7NDB,WTI7CF,2A64NM0T1,UZ2LZL,2025-07-01 18:44:41.000000,-35.137561,150.490645,DESC_90,3OT,2024-08-13 23:41:35.000000,VDH7VQ0I8ZM,CH1KABD9GP1TKZ,LDZW
106891,ROUTE_91,DM354I,DESC_91,QQD6VTJCF,VSLPIC,5BB6Z4ZLAT,1V8ARP7NVQCE,TNMYI99,VX4AQR,EYJ5W5,TJT0J9JLCP3XEBZ,RV7VKNYST,8BMC,D1ZM5DPEE,2024-12-12 09:04:12.000000,9.880545,-79.724296,DESC_91,OPTO2D60L8YL,2024-08-11 15:56:20.000000,EB4,2LTQM,VNLRDBPZB
106892,ROUTE_92,3ZTQQN3TP7F9,DESC_92,3G8G80ZVMIEW,1NA,P6VT2ZYS,CP66Z67LX7KNV3,9ZYN6WG0QK6P9W5,5TT4XAGXKR75BAT,PIIK86RERZY9M,24W6PNUYRT1DD,2PEU8SPP8GBJOJ5,1XQG6RNW9XHP9G,ZN33E6IUHU,2024-01-23 13:31:01.000000,161.81435,-94.093523,DESC_92,02QSGPJH,2025-08-22 14:45:44.000000,6NQRFRA,G7SK0KWM,SFETLD4
