site_state,site,customer_no,item_div,salesperson_name,type,status,market,salesperson_empl_no,last_name,first_name,middle_int,company,selling_channel,house_salesperson,salesperson_type,team_name,team_email_address,team_mgr,team_company,team_empl_no,team_business_center_id,team_mgr_salesperson_id,territory_desc,territory_empl_no,territory_email_address,territory_mgr,territory_business_ctr_no,company_group,modified_user,effective_from_dt,effective_thru_dt,load_dt,modified_dt,current_ind,src_desc,active_ind,univ_salesperson_no,premise_type,salesperson_type_cd,salesperson_msc_reg_cd,rpt_team_company_code,rpt_team_company_desc,rpt_team_company_short_desc,rpt_company_code,rpt_company_desc,rpt_company_short_desc,salesperson_no,team_no,team_territory,territory,division_mgr_no,division_mgr_email_address,division_mgr_name,division_mgr_empl_no,division_business_center_id,region_mgr_no,region_mgr_email_address,region_mgr_name,region_mgr_empl_no,region_business_center_id,email_address,source_system,empl_group_name,empl_subgroup_name,empl_hire_date,empl_terminate_date,empl_position_desc,profit_center_cd,profit_center_short_desc,empl_personnel_area_cd,empl_personnel_area_name,empl_personnel_subarea,empl_job_title,empl_phone_no,cost_center_name,cost_center_cd,premise_type_desc,miscellaneous2,salesperson_mobil_phone_no,salesperson_voicemail_no,salesperson_assignment_cd,miscellaneous1,team_mng_mobil_phone_no,team_mng_voicemail_no,team_active_cd,team_sales_company_cd,team_premise_type,territory_mng_mobil_phone_no,territory_mng_voicemail_no,division_mng_mobil_phone_no,division_mng_voicemail_no,region_mng_mobil_phone_no,region_mng_voicemail_no,salesperson_transfer_info_1,salesperson_transfer_info_2,salesperson_effective_dt,salesperson_change_by,salesperson_last_change_dt,is_deleted,salesperson_type_long_desc,assign_salesperson_market_cd,assign_salesperson_market_short_desc,assign_salesperson_market_long_desc,salesperson_item_group_territory_cd,salesperson_item_group_territory_desc,team_type_cd,team_type_short_desc,team_type_long_desc,team_market_cd,team_market_short_desc,team_market_long_desc,region_mgr_type_cd,region_mgr_type_short_desc,region_mgr_type_long_desc,dept_mgr_type_cd,dept_mgr_type_short_desc,dept_mgr_type_long_desc,area_mgr_type_cd,area_mgr_type_short_desc,area_mgr_type_long_desc
1630078225,100010,100000,F13PS5QU7V2G9F,Sales Division B,JU4NWVPN,AMAZW49,CNJK7MUQ7BM,K1XVPKOP2JTYDPM,Sales Division C,Sales Division B,MMEAZMKPZC,SRQWR,6EZ,GGPUW,SZ5T,Sales Division B,william.gonzalez@sgws.com,ZNJ0HKJV3T0O8,AFX8GGFSO,N2BO4HQEJ2MZF,0MGSN,703G,Southwest,West,william.gonzalez@sgws.com,Southwest,West,W1Q42XFT27I,BXGVYIWTS2,2024-02-19 07:01:43.000000,2024-08-08 04:31:42.000000,2025-12-25 03:12:43.000000,2024-11-20 13:08:57.000000,QPWT5MEY9KZ,Sales Division C,DGVT8GVGU,PJNQO,OO1HGOTL4AT3O4P,PR4UO0SD,D79971P6EEU3V,3O6L0LD091B,Sales Division B,Sales Division A,R7RJDUQ3,Sales Division B,Sales Division C,7CDO0,LLZCT6,West,West,T3Q9IKEY3I0,william.gonzalez@sgws.com,Sales Division A,17ATURL1SRA909V,MS9V3XQ,Midwest,william.gonzalez@sgws.com,West,Southeast,Southeast,william.gonzalez@sgws.com,2TIMW0U,Sales Division A,Sales Division B,2025-11-22 10:28:10.000000,2024-09-08 12:49:11.000000,Territory Manager,TJATO2FX7Z,Sales Division B,F9F6PHCN,Sales Division B,E93MPKIW,Sales Representative,266-538-6951,Sales Division B,RE1Q0F680VD9JE6,Sales Division B,6P3NVPL,382-682-7137,william.gonzalez@sgws.com,4U72KYJ5WV,8C8N80P87OLL8Y2,896-370-3411,william.gonzalez@sgws.com,C61CACM53CNNVDX,WUGGYJOG,332V96EIPGU,614-494-4426,william.gonzalez@sgws.com,349-584-2094,william.gonzalez@sgws.com,614-619-5787,william.gonzalez@sgws.com,4KZOP4,KCND,2024-04-11 20:20:19.000000,NIG,2024-09-16 15:14:59.000000,9CUBSWKUYDHKG,Sales Division B,VQ85,Sales Division A,Sales Division B,Northeast,Southwest,PNF067KAZ,Sales Division C,Sales Division B,3MYN5II1H,Sales Division C,Sales Division B,Southeast,Midwest,West,0R04IMVVYEM,Sales Division B,Sales Division A,QWHHTGPZA691WI,Sales Division C,Sales Division B
4654404983,100011,100000,CQEPGR8K1Z,Sales Division B,JNUD6GWWO6X,8ZSQAXE50,BQEL8R767FU,L2H,Sales Division B,Sales Division A,8LF3WP2EYAQCD3,NHI1,P7QVO255,YLYRRZDUHC,BWRSUSFVKRD7,Sales Division C,anthony.lee@sgws.com,B65JN,107,27YCCWKXGS8K98H,QTN,0U1SN2P715UH,Southwest,West,anthony.lee@sgws.com,West,Southwest,L34,ZW4EPGRC,2024-01-11 04:51:09.000000,2025-09-17 17:42:51.000000,2024-11-08 17:10:24.000000,2024-11-28 10:23:47.000000,HR6AWX9WEQ1RQP,Sales Division B,FSZ,ZZC1EBD68CT0MGG,QIU,FDORL3WAZCUZ,MAFV16SQC35UEWH,GQWIBNZ,Sales Division C,Sales Division A,XK40SO3,Sales Division A,Sales Division A,04NP721OY,9J8S7B,Midwest,Southeast,J82D19GTAZ,anthony.lee@sgws.com,Sales Division B,EOA,DYI34N,Southwest,anthony.lee@sgws.com,Northeast,Southwest,Midwest,anthony.lee@sgws.com,SZILA55U3K2,Sales Division B,Sales Division A,2025-03-15 16:00:53.000000,2024-05-02 04:21:41.000000,Territory Manager,SSUI3JM62,Sales Division A,AZC6G8UOH,Sales Division B,ZPXT3F7H805,Sr. Account Manager,655-875-7380,Sales Division C,S5OLJAD52SNKKHU,Sales Division A,4CDNQA465DINPMZ,620-936-6556,anthony.lee@sgws.com,IRNTHMPKVLF9,LGGCO3,827-554-2047,anthony.lee@sgws.com,LIVIV,NYX6D89KF,2EDLE,296-585-1384,anthony.lee@sgws.com,421-506-7660,anthony.lee@sgws.com,938-469-4170,anthony.lee@sgws.com,V97TJAT5,VXUZYR9Z591TD3,2025-01-08 17:25:46.000000,LEUYNB9,2025-07-01 04:12:24.000000,QK3O1WU85FHDT2,Sales Division A,TDE,Sales Division B,Sales Division A,Southeast,Northeast,I7H9GE,Sales Division A,Sales Division A,4UV74274,Sales Division A,Sales Division B,Midwest,West,Northeast,JAIW9162KJZ,Sales Division C,Sales Division A,RXYSC,Sales Division A,Sales Division A
6576882064,100012,100000,GSO0RKMEI,Sales Division A,LPHMJQ,YEXMD7,3QKE,7G8,Sales Division B,Sales Division C,O4NLHEY,SUXP9ODT,W0UFGFFBXGAGGU,K129PUTIJMG57OO,QO2UFOWT,Sales Division B,joseph.brown@sgws.com,OVF705,JLS70RZE1TE192,SY11K9TNMDEYP5,2V21TJOGI9O0,P9XC0UAUS03FC7,Midwest,Midwest,joseph.brown@sgws.com,Southwest,Midwest,WRRQR,UZR6IG0NSA9Z2JI,2025-01-13 19:30:37.000000,2024-01-15 08:38:48.000000,2024-07-24 11:50:46.000000,2025-04-06 16:57:07.000000,MO23DKVH5W67F0,Sales Division B,QXQEKPF6OZ5L7A,2PX7,NG2YRH,LP9N8,VZY,5LLFSL9K,Sales Division A,Sales Division A,PRPXSDLE5FY,Sales Division B,Sales Division B,CBCYG7Q,0YDG0IP3O,Southeast,Southwest,ENZ,joseph.brown@sgws.com,Sales Division B,ZRLWDH,FXP5DVAEQT,West,joseph.brown@sgws.com,West,Southeast,Southwest,joseph.brown@sgws.com,GQX5C8K6,Sales Division A,Sales Division A,2024-11-16 12:01:05.000000,2024-02-20 08:45:36.000000,Sales Representative,S08X,Sales Division C,6M5UY,Sales Division C,GE1R463,Sr. Account Manager,719-486-5211,Sales Division B,OQEG,Sales Division C,9O0ORC7ZCGLN5,731-858-9260,joseph.brown@sgws.com,BQ40EPSZA,GJL6IC7,295-331-2571,joseph.brown@sgws.com,1D73EO,TTLF6LH3J6,IXY45ZJEFN51KGQ,325-672-2657,joseph.brown@sgws.com,235-969-6210,joseph.brown@sgws.com,303-636-5497,joseph.brown@sgws.com,Z61QD,PEUZ142YSF,2025-08-18 21:54:51.000000,OCT0,2024-12-14 04:42:09.000000,9PMT219TA1EPVPM,Sales Division A,Y1RL4ZVME0,Sales Division C,Sales Division A,Northeast,Northeast,66JTPRVXIFVVP,Sales Division B,Sales Division B,8M60HAKXG3YNLER,Sales Division A,Sales Division C,Southeast,Midwest,Southeast,PVSAP2I4,Sales Division C,Sales Division C,XFSFSNQG,Sales Division B,Sales Division A
9066272317,100013,100000,VO5WM,Sales Division B,U52UV77RD,B7W,VSQLQJDOOC,5ZW,Sales Division A,Sales Division A,8LM1I646N2WQ,OAE,H2IBESPN,SD6QJ5GI8EY,VO0,Sales Division A,robert.smith@sgws.com,WAC4,693I6QVL,SZJPPM1,0JOEV,LR4GMYKDFXDC3N1,Southwest,Northeast,robert.smith@sgws.com,Midwest,West,FGA02U87G8GF9,M5MELVMXVLU,2024-01-20 19:09:24.000000,2025-04-11 22:29:39.000000,2024-03-02 11:03:26.000000,2024-07-01 17:55:07.000000,PAK,Sales Division A,EVNXEICZUV,P3QFD7OU5D37,AVMV5S,369O1,PF0K,2ZL,Sales Division C,Sales Division C,461,Sales Division B,Sales Division A,0X8TI6Q,GW7TMSQMP7B,Southwest,Southwest,K0OSBAH,robert.smith@sgws.com,Sales Division C,FU8,RTKWFYS6R,West,robert.smith@sgws.com,Southwest,Northeast,Southwest,robert.smith@sgws.com,4I3UN5,Sales Division C,Sales Division C,2024-11-18 15:00:08.000000,2024-05-26 04:30:32.000000,Sr. Account Manager,IKQUVNQVS5Q0,Sales Division C,H9W50ZFRM57AIV,Sales Division B,WXV0RV68O,Account Executive,740-923-1724,Sales Division A,L2DIRV79KM,Sales Division C,IAMN,960-480-9216,robert.smith@sgws.com,29O6LR7AACQ5,MPJUWQS,215-207-9743,robert.smith@sgws.com,VJLAZ6G0,UCH,6UO3NK1M,837-980-3971,robert.smith@sgws.com,214-975-6709,robert.smith@sgws.com,746-568-7999,robert.smith@sgws.com,6E4UJ91L0EX,E2KNYPK,2025-12-03 08:43:45.000000,W1NVOK604TG6T,2025-10-02 22:18:19.000000,QMT,Sales Division A,GYB6UZ,Sales Division B,Sales Division C,West,Midwest,U9C9,Sales Division A,Sales Division C,Y1CGDFI2,Sales Division C,Sales Division B,West,Southwest,Midwest,OZFIL8KBKIO,Sales Division C,Sales Division A,5NMDDAYKZCC9WTG,Sales Division A,Sales Division B
3761673158,100014,100000,IPNZBP,Sales Division B,BCKSU,KAK5MZO7ECNE,M4C4Z,5PHEGX9,Sales Division B,Sales Division C,J6IOR8,B70CEEG,994ODH,V56VZ0H8,UWPUNUJ00F0WW3,Sales Division B,daniel.martin@sgws.com,R0WFZT3000EC,OT0V,DQC5,MQZ8,6VUCT21,West,Southwest,daniel.martin@sgws.com,Southeast,Northeast,23NT,R1SI,2024-03-08 02:41:05.000000,2024-05-30 12:23:27.000000,2025-12-29 15:39:05.000000,2024-01-18 06:56:14.000000,OZEY368,Sales Division B,K070YNVNNQS,2WW7HSG,V6O,H1LG3DGWI,LYVE244SN4QR,N4ITVR8MAGFB,Sales Division B,Sales Division C,9E0L7SO9EWO,Sales Division B,Sales Division A,R12TP,5I11R,Southwest,West,649V,daniel.martin@sgws.com,Sales Division B,QIX7,BTL3BVZQ3FFPCO,Southeast,daniel.martin@sgws.com,Northeast,Midwest,Northeast,daniel.martin@sgws.com,0ZXG23QX,Sales Division B,Sales Division A,2025-06-20 20:58:55.000000,2025-01-25 17:26:50.000000,Sales Representative,1OJ17,Sales Division B,E938KL3WJV7VD7S,Sales Division A,YXD9XH7RNC5YPIL,Sr. Account Manager,917-695-7647,Sales Division A,BAKY1E29,Sales Division B,5GYSJB2EN4C,246-844-7261,daniel.martin@sgws.com,MNHON,6AQ00U,224-391-6220,daniel.martin@sgws.com,IB1TQ,5WA9YE7K,KV3AQXA,739-549-8350,daniel.martin@sgws.com,493-282-1056,daniel.martin@sgws.com,756-293-7092,daniel.martin@sgws.com,RDR00B,3UJB,2025-05-29 16:27:56.000000,4CWS7TCQ2,2024-01-08 04:48:46.000000,MFQQ3JH45LKA0HI,Sales Division A,YKOLIGTHAJPGQD,Sales Division A,Sales Division A,Southeast,Northeast,P93M4XV2DK44YS,Sales Division A,Sales Division B,1D8XKMUPUJOL9QH,Sales Division C,Sales Division B,Southeast,West,Northeast,9EJQW9UK,Sales Division B,Sales Division B,YKWAR3V9FM4GJV,Sales Division C,Sales Division A
9777435333,100015,100000,CRMLIBRN,Sales Division A,YGQSJA,RGH8PPEDP,XRN6M32B7BB7,J4AXI22B6E67,Sales Division A,Sales Division C,4QSFWL8IJ6JFA14,1TQ,Q6DMC2ZVAZ,8TCLWB,D9NPKQ1,Sales Division B,patricia.rodriguez@sgws.com,FDBELJEXQRRRW3E,I1026,9N65346,05BZYNZ8NT2A,YKDCTGQF39SM,Southwest,Southwest,patricia.rodriguez@sgws.com,Midwest,Southwest,VZYV73LCABBMO,E4PNQ,2025-11-17 02:48:20.000000,2024-11-30 19:38:51.000000,2024-08-25 21:26:04.000000,2025-09-10 14:58:00.000000,E58XMLV91LOVE,Sales Division B,F6OXYJ9JWNY0,9R9EL83ZMTU,77S712L5A,RMJ,QHG1XOYBTF1YJW,5R6OCJ31L,Sales Division C,Sales Division A,CMTAQ,Sales Division A,Sales Division B,V9JRJ,CK7XDXFK6PDM,Southeast,West,YSKBKMOHE,patricia.rodriguez@sgws.com,Sales Division C,58BWYVZCS9,B83TG,Southwest,patricia.rodriguez@sgws.com,Southwest,Northeast,Southwest,patricia.rodriguez@sgws.com,QYQSXE6,Sales Division B,Sales Division C,2024-09-06 17:24:45.000000,2025-03-01 01:43:18.000000,Territory Manager,C11T7GE,Sales Division C,0J9CO6O,Sales Division B,LPIC5CFRWVKCBTT,Sr. Account Manager,693-787-7009,Sales Division B,UM1COO05ACM8,Sales Division A,MJ75SWV7ZB,331-558-2437,patricia.rodriguez@sgws.com,62K3QP,QKZBJ,635-776-8260,patricia.rodriguez@sgws.com,LC4T,Q7HJS9VUQBPQ,J66G0JM66P,776-805-8484,patricia.rodriguez@sgws.com,500-279-7633,patricia.rodriguez@sgws.com,348-846-9964,patricia.rodriguez@sgws.com,7A9XX4O8A0SV,0335R8M188P1,2024-05-09 16:14:12.000000,2YU86U7JJ,2025-11-30 09:20:24.000000,N8NAV8WFFN90W,Sales Division B,1C07ZTUFTQ,Sales Division B,Sales Division A,Midwest,Midwest,HVDSBM,Sales Division C,Sales Division B,BC0G52G57S,Sales Division A,Sales Division A,Southeast,Midwest,Midwest,U1M7,Sales Division C,Sales Division C,TU4YR,Sales Division A,Sales Division B
6838694106,100016,100000,7RQDM9GHTP,Sales Division A,T35Z2IK4UW5V,15Z9XNTFB,IJ8,8TSN7ZFZ20J0D,Sales Division A,Sales Division A,WWW1,HYN882PMI,XJRU,15JFUFU62,ON3W0NGI2QLUG9V,Sales Division B,donald.lee@sgws.com,M6F02FBZ75E,UMKUJRDZ,LFTDMYNRYHUG,45ZO6RA82UEA,YM2I32MNNT9,West,Midwest,donald.lee@sgws.com,Southeast,Southwest,7ODLBP0,E1FM170DVQER,2025-04-11 13:17:29.000000,2024-08-16 19:53:27.000000,2025-10-30 14:54:20.000000,2024-11-14 00:57:56.000000,HMUQW6HSBE,Sales Division A,6C7ZL8Y7K,7VN22RG63,ERYW4E43F,M7IS790Q4YU253E,W5K8KG8IA,VM53SX6FWGTJ,Sales Division A,Sales Division C,4A8EY5INK,Sales Division B,Sales Division B,BGX559HE8ZLTZV,4AJ26H9CX,West,West,CKK4T,donald.lee@sgws.com,Sales Division A,HEWTT0UR,G5OOU,Southeast,donald.lee@sgws.com,Midwest,West,Southeast,donald.lee@sgws.com,7ME919,Sales Division C,Sales Division A,2025-04-07 06:06:41.000000,2024-06-22 04:47:04.000000,Territory Manager,21ANL7438J,Sales Division B,89J1A45BW,Sales Division C,G0FH9Q,Territory Manager,619-268-8242,Sales Division A,UEOK1K16A58FJ,Sales Division A,GKCRSDH,890-372-3417,donald.lee@sgws.com,5TNZD,L19UL6,365-987-3073,donald.lee@sgws.com,ZZAODXN78P3PS,XN1,UXMO,333-565-4076,donald.lee@sgws.com,868-545-3200,donald.lee@sgws.com,684-440-5469,donald.lee@sgws.com,OMRXOQNK642U,QWY0MQ5,2024-07-12 22:30:39.000000,O2XS,2025-11-13 23:49:42.000000,ZKT,Sales Division B,UX4MWV5BO9DJ,Sales Division C,Sales Division A,Northeast,Southeast,6GA2QM8,Sales Division C,Sales Division A,Q95G4,Sales Division C,Sales Division B,Southwest,Southeast,Southeast,GT8,Sales Division B,Sales Division B,DLCPO,Sales Division A,Sales Division A
8302034956,100017,100000,QHT5Y1,Sales Division C,HMRPZMCKB12JL6,0QLY8BL1T7X,OZBT0GO,0UHV9Q34C1X,Sales Division C,Sales Division C,M2WW2RKW6V,W0PXQ,CGZKC2KHM8,IAX0CKT851ZV0,5E57ZO9YDD,Sales Division A,barbara.williams@sgws.com,7WCJ7IEPC56V,75RMV6JRQX1A1,D4TED,42OY6HAP6,E0W8KRWWSPIWL,West,Midwest,barbara.williams@sgws.com,Southwest,Southwest,KF0OWU9,2EZYQN32,2024-04-13 07:12:49.000000,2025-04-19 21:51:15.000000,2025-11-20 08:44:26.000000,2024-11-14 05:52:58.000000,5ZBMPJ8WUZK,Sales Division C,CDGDA,AZY,IZPEF5A9,715LT,V18SUMAYPE0QT,4KN32TM,Sales Division C,Sales Division B,72FRAGJ,Sales Division C,Sales Division A,6BFXNGJBYU,OWCWBZRZ2W8NL,Midwest,Midwest,7IFIXAEMJMIMX,barbara.williams@sgws.com,Sales Division C,PF2X0F7,L37KZ,Southwest,barbara.williams@sgws.com,West,Northeast,Southwest,barbara.williams@sgws.com,DXFNRALLIMUS2,Sales Division A,Sales Division C,2024-12-04 11:35:20.000000,2024-12-09 02:17:42.000000,Sr. Account Manager,655E9,Sales Division A,ZU4I79RPEDU,Sales Division A,OZA493UXN7FZXQ,Account Executive,544-536-6600,Sales Division C,I7Z1L4J2R,Sales Division B,5PG298,932-710-3185,barbara.williams@sgws.com,RS1TCS0TGXHRYG7,DTE,415-618-6945,barbara.williams@sgws.com,Y0V03EB,AUVZ8,JX45FXM8RCILT7,266-943-4963,barbara.williams@sgws.com,848-624-7797,barbara.williams@sgws.com,518-473-2597,barbara.williams@sgws.com,DZZPUH,NPQX,2025-11-28 18:51:28.000000,5HNCUHU,2024-12-25 23:36:07.000000,XZ0Z4BLW6E65,Sales Division C,TB4TBQG1IVU42G,Sales Division C,Sales Division C,Northeast,Southeast,CK051B0KS,Sales Division C,Sales Division B,H6GQSZLW7USV,Sales Division C,Sales Division B,Midwest,Southeast,Northeast,TCZ99DVM,Sales Division B,Sales Division A,ZVNTNROARRCYV,Sales Division B,Sales Division B
8298563512,100018,100000,CSP2Z,Sales Division C,FJUNN,II51F9AD,FDN02UJUS,AMW3,Sales Division B,Sales Division C,6VQR9G,PFNDQ5JAJI,VDIZ7MO1OW,D6DE6B,KRDIO120XKVN,Sales Division A,matthew.lee@sgws.com,9VZWEXS82QM,KVEJ9XAO83,1JX,C7ES5,36DY7NJ,Midwest,West,matthew.lee@sgws.com,Southeast,Southwest,2EBNKM4VTRL,DPN,2024-10-05 21:16:23.000000,2025-11-04 17:15:20.000000,2024-03-08 03:05:06.000000,2025-03-13 02:02:06.000000,XIGSHQIEN,Sales Division B,7R87UO8TI9ISID,H6ROLHOV5EU,XD4ZW7QAGYZ,P7JPTJDNINURPH,2SDCR4,092ZPY2,Sales Division A,Sales Division A,2VG6ZZS5G13P1,Sales Division C,Sales Division A,IOA8AJ2NXTL,UFY7HQ2SZJFS31,Southeast,Southeast,OYY,matthew.lee@sgws.com,Sales Division C,CN2KPMYQPRE9,ZWRKFXWZEGBVD,Southeast,matthew.lee@sgws.com,Southwest,Midwest,Northeast,matthew.lee@sgws.com,KT1V9TVH6WTSJ2,Sales Division B,Sales Division A,2025-06-08 18:33:29.000000,2024-12-12 21:24:07.000000,Account Executive,ISRU,Sales Division A,FD4LWNQAQNR2D,Sales Division C,S171EDK,Sales Representative,563-853-5390,Sales Division B,IP6E41WQGP2IPPE,Sales Division C,9O9LMR8197TUSVH,654-440-1992,matthew.lee@sgws.com,L26K,PIL,250-550-1874,matthew.lee@sgws.com,QKUQU42XX2ZM6SI,BFMYCP8Y2,FKIWPHFODC1LYD,521-723-6229,matthew.lee@sgws.com,364-706-3053,matthew.lee@sgws.com,499-372-4332,matthew.lee@sgws.com,OHLZ0WRDTIQ290,GS7S6CXNVKV2QA4,2024-07-13 01:03:11.000000,3Q5H9CP7J8,2025-04-25 15:51:29.000000,FYRXOAA,Sales Division B,1HRDRU9J0,Sales Division A,Sales Division A,Southeast,West,A1PAAXE,Sales Division C,Sales Division B,5E8XYB65ZQJGKAD,Sales Division B,Sales Division A,Northeast,Midwest,Midwest,XD1C8BA0IC,Sales Division C,Sales Division B,NN1P9FP,Sales Division A,Sales Division A
8339551039,100019,100000,Q9PC26UIWW9NH1D,Sales Division C,ZFN3,H7923EPKMW0LGCH,O592B8HHU,AF3S6ZRQX,Sales Division B,Sales Division B,14S,MHZHILQY3KR0U,F2WNQR0GOTIFC9N,T3KCIXUW62IUB2Z,N40I,Sales Division C,david.lopez@sgws.com,TUXVTHK7APJ8P,ACS1MX3E,31MGDB9ST,LF362667VPS,LEZKB6Z,Midwest,Southwest,david.lopez@sgws.com,Northeast,Midwest,ZXQB3642SQ7A,EO2QYMEZI9KAO7,2024-07-26 04:17:00.000000,2025-05-23 06:06:47.000000,2024-05-29 03:08:46.000000,2024-03-18 04:24:14.000000,GSLL0C0N,Sales Division C,7P930OF64M4AHHL,BI8OCB45AW,7C667KXS,MO8,DHN5O,CZJJIC,Sales Division B,Sales Division C,58U15,Sales Division B,Sales Division C,YQ1EZ,KRI,Northeast,Northeast,C2LC532SGZSM,david.lopez@sgws.com,Sales Division A,QBVJOBUOBWDJPBE,I5P,Southwest,david.lopez@sgws.com,West,Northeast,West,david.lopez@sgws.com,SCG,Sales Division C,Sales Division B,2025-09-22 08:07:12.000000,2024-03-20 03:36:18.000000,Sr. Account Manager,CL4GMR2NAOU1,Sales Division C,BS3323WYX,Sales Division B,6Y1R27VGQJ,Sales Representative,717-830-9659,Sales Division A,LVK6ZMI,Sales Division C,Q5THX9YI2,936-977-8396,david.lopez@sgws.com,FUQBUQ43,P7I,565-777-7725,david.lopez@sgws.com,3SFS95QP53WV4S,SUW4P01CV1,BTUD,351-358-4199,david.lopez@sgws.com,464-322-1180,david.lopez@sgws.com,298-722-3849,david.lopez@sgws.com,QB04XAE1,OL0PYFNPG1,2024-10-29 06:24:24.000000,52FUGBL87UE25,2024-06-20 14:38:18.000000,U36L,Sales Division A,I4AH3V1V,Sales Division B,Sales Division C,Southwest,Southeast,LC8S4V8WPANX6EZ,Sales Division C,Sales Division A,R9YMT68YWW,Sales Division C,Sales Division C,Northeast,West,Northeast,OGUOSPYFLYMUP,Sales Division A,Sales Division C,8L5YJ523769I,Sales Division C,Sales Division B
6866638099,100020,100000,D6MIPK20TB,Sales Division C,HFDA,Z9HWMDF7P47,ZAOQJCEW,1IEMRRJNO3KL,Sales Division B,Sales Division A,G85QSKP36B,1XENR5MIT6,34DVD5ZQLC,DEBIG8KK6S2T9,5NRVC65DEE4Q2R,Sales Division A,mary.johnson@sgws.com,3GEQ1WL6QR95,YJLBDD7,7RMN,DXURI,NRU9K9XCV6RN65,Midwest,Southwest,mary.johnson@sgws.com,Southeast,Southwest,S5YF24R,8H22MW6UUW,2024-08-19 03:28:46.000000,2024-05-03 09:20:31.000000,2025-11-12 17:40:59.000000,2025-01-12 21:22:51.000000,76035ZRY0J0XVXT,Sales Division A,41CWC2QUWR0,4UQE,G1E6II6G89UL1,I9ADLO28B4,VWDJ5ZG5T,HRXQ8,Sales Division A,Sales Division C,JQOFK1JCDV0DT,Sales Division C,Sales Division B,AC94XH,411EZB,Northeast,West,2OUZMMOZQC7Y,mary.johnson@sgws.com,Sales Division B,XSOPG4,9OCDSR,Southeast,mary.johnson@sgws.com,Southeast,Southwest,West,mary.johnson@sgws.com,RKY,Sales Division C,Sales Division A,2024-07-09 23:23:41.000000,2024-11-01 13:33:53.000000,Sales Representative,3X79PKX4,Sales Division A,CFBEGAG6LRHX,Sales Division A,MU4CHZ4,Sales Representative,856-415-7343,Sales Division C,59ZV86E,Sales Division B,FSHNAUIY7,643-802-4250,mary.johnson@sgws.com,7J5X2,40U,648-471-4460,mary.johnson@sgws.com,7KE7UQUTN1O,3AW26,HGU2QK3,559-971-5993,mary.johnson@sgws.com,502-313-2538,mary.johnson@sgws.com,872-376-9741,mary.johnson@sgws.com,VKEOV4TTR50,0GOWJM1AFO,2024-12-30 23:40:53.000000,YJ4EYEN0WN,2024-04-08 08:16:40.000000,B24YFK1M,Sales Division B,UX2ORNDBT9IZ,Sales Division B,Sales Division A,Southwest,West,SBR7EAPW6R0QX68,Sales Division B,Sales Division C,V5P59LZNDO0E,Sales Division B,Sales Division B,Midwest,West,Northeast,7FG0I9HS,Sales Division B,Sales Division C,HN6L0J4GTLUQWA5,Sales Division A,Sales Division B
8666997825,100021,100000,ZUMY2R6N,Sales Division C,HSNTD13AYT63I,BMU3JDFSCM,G3QP817SU3GQ1NF,UJ4STNHX1CELZ,Sales Division C,Sales Division B,J4LV40B,NQ1,XSL9K5XBHSXCL,V23M9,EVSMRA6056A,Sales Division C,mary.martin@sgws.com,47IA7RDA,FBA,W5UB74WRE,9AMAKNV4QZ8AML3,FPJA0T9G09VU,West,West,mary.martin@sgws.com,Northeast,Southeast,T38PX9,PBZI6FH,2024-03-24 09:16:18.000000,2024-12-06 18:41:35.000000,2024-09-08 01:33:09.000000,2024-08-18 23:43:13.000000,4955IDCSQEY,Sales Division B,XRXRXG,DDIYOEFA53QU22,OPM3CUP,0FRE3I,93FRF9J67,I16RRY8NEWJD,Sales Division C,Sales Division C,ID95IE98I6N,Sales Division C,Sales Division B,4NP1IHPU,BNYXUJNWKJNEFE,Midwest,Northeast,DTZQE463I0P5,mary.martin@sgws.com,Sales Division A,ZPEDTIJFSXAAHU6,8GTK2PZTUA75JF9,Northeast,mary.martin@sgws.com,Midwest,Southwest,Midwest,mary.martin@sgws.com,HPFBXQCY6TZOGUV,Sales Division A,Sales Division C,2025-04-26 18:33:06.000000,2024-08-20 18:40:12.000000,Sales Representative,6F1XK928E,Sales Division A,3UL8NV964GK,Sales Division B,RX3NXON9H77,Sr. Account Manager,483-576-1705,Sales Division A,1DMXF7OYENYHB,Sales Division B,2K803REA509B0,579-585-7013,mary.martin@sgws.com,KWDHM,H12VVZQPLCW,603-868-8848,mary.martin@sgws.com,3YV7XV0CA1VW,U8K014X6SF6E9,E73B4UK1,682-797-4035,mary.martin@sgws.com,630-539-2996,mary.martin@sgws.com,569-883-5465,mary.martin@sgws.com,1OJSUDDBP,FN01HYF57,2025-01-16 21:12:56.000000,22703VZQJ1G,2024-01-25 06:58:04.000000,OZAQ7W4SIXPVI,Sales Division C,Z3IKIEAU,Sales Division A,Sales Division A,Northeast,Northeast,VQN5,Sales Division A,Sales Division B,CWXNTQV5,Sales Division B,Sales Division B,Northeast,West,Southwest,CX2MRMG50JJ,Sales Division B,Sales Division A,4AL,Sales Division C,Sales Division A
